municipality,var
Jondal,"[31.0, 47.79999923706055, 106.80000305175781, 185.40000915527344, 19.600000381469727, 100.0999984741211, 172.60000610351562, 113.4000015258789, 404.8999938964844, 154.5, 217.90000915527344, 61.60000228881836, 22.80000114440918, 202.0, 132.6999969482422, 47.5, 58.20000076293945, 38.900001525878906, 152.90000915527344, 129.10000610351562, 60.20000076293945, 157.40000915527344, 138.40000915527344, 64.4000015258789, 68.4000015258789, 252.0, 160.8000030517578, 284.20001220703125, 116.0, 55.70000076293945, 13.0, 46.70000076293945, 35.79999923706055, 56.0, 244.3000030517578, 38.0, 101.20000457763672, 146.0, 163.40000915527344, 140.60000610351562, 93.70000457763672, 85.4000015258789, 155.40000915527344, 72.5999984741211, 144.3000030517578, 120.30000305175781, 24.700000762939453, 22.399999618530273, 38.70000076293945, 80.4000015258789, 241.3000030517578, 162.8000030517578, 95.5999984741211, 58.20000076293945, 18.80000114440918, 17.899999618530273, 8.5, 24.399999618530273, 18.600000381469727, 12.300000190734863, 9.5, 50.900001525878906, 43.29999923706055, 69.20000457763672]"
Kvam,"[39.900001525878906, 72.5999984741211, 87.70000457763672, 170.90000915527344, 44.79999923706055, 126.30000305175781, 170.5, 174.40000915527344, 487.6000061035156, 163.90000915527344, 280.0, 62.20000076293945, 33.60000228881836, 227.1999969482422, 155.8000030517578, 51.0, 67.0, 57.400001525878906, 207.8000030517578, 165.6999969482422, 55.0, 143.40000915527344, 139.1999969482422, 68.9000015258789, 51.0, 256.8999938964844, 161.0, 338.3000183105469, 126.9000015258789, 47.79999923706055, 15.300000190734863, 42.400001525878906, 52.900001525878906, 32.400001525878906, 222.90000915527344, 42.60000228881836, 97.30000305175781, 141.1999969482422, 173.10000610351562, 145.0, 92.9000015258789, 117.5999984741211, 133.40000915527344, 85.4000015258789, 115.9000015258789, 91.0, 27.5, 33.400001525878906, 37.60000228881836, 92.70000457763672, 225.0, 138.40000915527344, 109.80000305175781, 85.0, 17.200000762939453, 33.400001525878906, 36.0, 39.70000076293945, 59.60000228881836, 27.30000114440918, 14.0, 55.0, 65.30000305175781, 58.5]"
Kvinnherad,"[19.700000762939453, 45.20000076293945, 51.0, 126.9000015258789, 19.100000381469727, 32.20000076293945, 55.5, 59.900001525878906, 82.9000015258789, 93.30000305175781, 68.0999984741211, 28.200000762939453, 11.100000381469727, 128.60000610351562, 41.900001525878906, 38.70000076293945, 63.20000076293945, 36.10000228881836, 42.60000228881836, 93.0999984741211, 47.400001525878906, 67.5999984741211, 50.10000228881836, 73.5999984741211, 19.5, 124.70000457763672, 62.5, 136.1999969482422, 53.5, 59.29999923706055, 7.900000095367432, 23.80000114440918, 54.900001525878906, 17.80000114440918, 53.900001525878906, 48.0, 71.0, 49.70000076293945, 81.70000457763672, 88.70000457763672, 40.900001525878906, 59.10000228881836, 83.30000305175781, 43.0, 44.79999923706055, 31.0, 9.600000381469727, 30.80000114440918, 18.0, 83.20000457763672, 148.1999969482422, 93.5, 27.899999618530273, 7.700000286102295, 24.200000762939453, 12.100000381469727, 15.600000381469727, 11.699999809265137, 23.700000762939453, 20.399999618530273, 5.300000190734863, 37.0, 36.29999923706055, 37.5]"
Lindås,"[66.30000305175781, 61.0, 139.6999969482422, 114.9000015258789, 36.70000076293945, 121.0, 311.0, 236.40000915527344, 225.3000030517578, 216.8000030517578, 153.0, 70.9000015258789, 172.60000610351562, 116.9000015258789, 150.3000030517578, 74.80000305175781, 53.70000076293945, 217.40000915527344, 277.3000183105469, 87.70000457763672, 172.0, 115.70000457763672, 170.8000030517578, 89.80000305175781, 145.3000030517578, 186.0, 218.8000030517578, 309.6000061035156, 252.5, 45.79999923706055, 35.0, 103.5999984741211, 35.79999923706055, 136.90000915527344, 306.1000061035156, 83.20000457763672, 65.9000015258789, 63.60000228881836, 42.0, 124.4000015258789, 52.900001525878906, 66.9000015258789, 137.60000610351562, 151.6999969482422, 126.0999984741211, 17.100000381469727, 182.40000915527344, 78.4000015258789, 37.60000228881836, 148.90000915527344, 97.20000457763672, 126.9000015258789, 29.700000762939453, 34.10000228881836, 56.5, 29.600000381469727, 35.29999923706055, 25.399999618530273, 139.1999969482422, 77.5999984741211, 24.899999618530273, 44.5, 61.5, 118.20000457763672]"
Masfjorden,"[27.600000381469727, 106.20000457763672, 116.5999984741211, 110.9000015258789, 46.5, 58.900001525878906, 165.8000030517578, 113.4000015258789, 303.8999938964844, 121.70000457763672, 266.8000183105469, 58.20000076293945, 16.100000381469727, 152.3000030517578, 76.9000015258789, 53.0, 56.79999923706055, 71.5, 84.20000457763672, 184.10000610351562, 83.9000015258789, 164.0, 94.80000305175781, 112.30000305175781, 39.29999923706055, 256.8999938964844, 130.90000915527344, 295.6000061035156, 112.5999984741211, 25.700000762939453, 26.600000381469727, 40.10000228881836, 60.400001525878906, 49.400001525878906, 191.10000610351562, 46.29999923706055, 100.9000015258789, 87.0, 85.80000305175781, 129.8000030517578, 77.5999984741211, 79.4000015258789, 122.70000457763672, 47.5, 89.20000457763672, 75.0, 15.0, 70.4000015258789, 43.60000228881836, 79.80000305175781, 230.0, 165.90000915527344, 70.9000015258789, 54.60000228881836, 73.4000015258789, 59.79999923706055, 32.5, 21.700000762939453, 46.400001525878906, 51.900001525878906, 12.0, 21.899999618530273, 30.100000381469727, 60.60000228881836]"
Meland,"[26.700000762939453, 17.700000762939453, 34.5, 10.699999809265137, 20.5, 23.600000381469727, 22.600000381469727, 27.100000381469727, 75.5, 51.70000076293945, 71.9000015258789, 43.0, 21.5, 32.20000076293945, 9.800000190734863, 26.700000762939453, 37.20000076293945, 24.80000114440918, 37.20000076293945, 103.5999984741211, 30.0, 84.80000305175781, 36.20000076293945, 33.400001525878906, 15.5, 43.70000076293945, 63.29999923706055, 98.5, 28.899999618530273, 15.90000057220459, 3.1000001430511475, 21.100000381469727, 32.60000228881836, 22.0, 14.5, 62.79999923706055, 72.80000305175781, 15.90000057220459, 55.29999923706055, 27.5, 7.900000095367432, 38.400001525878906, 53.400001525878906, 30.30000114440918, 24.80000114440918, 16.600000381469727, 6.5, 7.0, 21.200000762939453, 36.70000076293945, 55.10000228881836, 13.40000057220459, 22.0, 18.5, 27.100000381469727, 4.300000190734863, 21.0, 5.700000286102295, 7.0, 6.400000095367432, 10.0, 14.199999809265137, 29.0, 13.300000190734863]"
Modalen,"[36.10000228881836, 71.5, 141.8000030517578, 117.0999984741211, 24.600000381469727, 48.10000228881836, 144.6999969482422, 100.5, 311.5, 121.0999984741211, 217.8000030517578, 44.79999923706055, 15.5, 92.5, 20.700000762939453, 39.0, 78.5, 46.400001525878906, 83.80000305175781, 118.20000457763672, 39.5, 89.5, 107.0, 74.70000457763672, 33.20000076293945, 178.90000915527344, 134.10000610351562, 302.8000183105469, 74.20000457763672, 21.5, 9.300000190734863, 36.5, 57.900001525878906, 45.70000076293945, 126.20000457763672, 62.70000076293945, 72.0999984741211, 77.5999984741211, 100.0999984741211, 153.6999969482422, 100.0999984741211, 50.60000228881836, 114.80000305175781, 61.20000076293945, 101.4000015258789, 42.0, 31.5, 52.20000076293945, 29.30000114440918, 88.0999984741211, 222.40000915527344, 179.40000915527344, 73.0, 91.30000305175781, 34.900001525878906, 25.80000114440918, 41.900001525878906, 25.700000762939453, 30.80000114440918, 59.70000076293945, 16.100000381469727, 12.5, 37.60000228881836, 68.80000305175781]"
Odda,"[35.900001525878906, 82.0, 116.0999984741211, 148.1999969482422, 25.0, 75.70000457763672, 130.6999969482422, 128.60000610351562, 174.60000610351562, 87.80000305175781, 134.6999969482422, 36.400001525878906, 48.79999923706055, 163.5, 101.5, 29.80000114440918, 55.29999923706055, 42.900001525878906, 119.0, 69.20000457763672, 60.10000228881836, 64.5999984741211, 62.70000076293945, 35.70000076293945, 19.5, 94.9000015258789, 89.9000015258789, 184.0, 55.29999923706055, 33.20000076293945, 9.800000190734863, 19.399999618530273, 23.200000762939453, 27.100000381469727, 158.60000610351562, 25.100000381469727, 76.5999984741211, 89.5999984741211, 100.80000305175781, 56.10000228881836, 55.10000228881836, 61.79999923706055, 79.20000457763672, 29.600000381469727, 66.4000015258789, 43.5, 91.30000305175781, 24.600000381469727, 25.100000381469727, 49.79999923706055, 99.9000015258789, 112.0999984741211, 55.79999923706055, 43.10000228881836, 29.5, 31.0, 13.90000057220459, 28.399999618530273, 39.20000076293945, 32.400001525878906, 27.899999618530273, 29.399999618530273, 43.10000228881836, 55.20000076293945]"
Os Vestland,"[49.20000076293945, 24.0, 64.70000457763672, 38.29999923706055, 28.0, 24.30000114440918, 58.60000228881836, 48.79999923706055, 88.0999984741211, 80.4000015258789, 96.4000015258789, 64.0, 44.29999923706055, 50.79999923706055, 13.300000190734863, 37.70000076293945, 83.5999984741211, 53.29999923706055, 75.0, 183.3000030517578, 43.0, 115.5999984741211, 72.4000015258789, 74.80000305175781, 43.60000228881836, 193.90000915527344, 100.4000015258789, 247.60000610351562, 68.20000457763672, 65.4000015258789, 22.700000762939453, 33.400001525878906, 56.400001525878906, 16.80000114440918, 14.0, 56.29999923706055, 85.0999984741211, 58.10000228881836, 85.0, 48.0, 19.5, 40.20000076293945, 66.4000015258789, 27.0, 37.79999923706055, 40.400001525878906, 13.300000190734863, 11.5, 26.600000381469727, 60.900001525878906, 170.10000610351562, 98.70000457763672, 32.400001525878906, 26.5, 44.400001525878906, 21.700000762939453, 18.399999618530273, 11.199999809265137, 21.899999618530273, 5.300000190734863, 26.0, 20.80000114440918, 35.29999923706055, 30.399999618530273]"
Osterøy,"[30.0, 90.20000457763672, 83.4000015258789, 99.0, 27.100000381469727, 40.70000076293945, 141.0, 79.70000457763672, 120.0, 95.4000015258789, 165.0, 28.80000114440918, 19.30000114440918, 82.80000305175781, 19.30000114440918, 60.5, 66.4000015258789, 55.60000228881836, 77.5, 123.20000457763672, 88.0999984741211, 137.10000610351562, 55.60000228881836, 60.29999923706055, 28.399999618530273, 103.0999984741211, 107.9000015258789, 200.3000030517578, 41.70000076293945, 27.600000381469727, 11.5, 21.30000114440918, 59.29999923706055, 28.0, 54.60000228881836, 63.60000228881836, 73.30000305175781, 63.60000228881836, 90.20000457763672, 114.70000457763672, 60.10000228881836, 57.0, 103.0, 23.700000762939453, 55.10000228881836, 25.899999618530273, 9.300000190734863, 30.899999618530273, 28.700000762939453, 50.400001525878906, 135.60000610351562, 78.20000457763672, 26.100000381469727, 39.900001525878906, 29.80000114440918, 17.899999618530273, 11.699999809265137, 13.199999809265137, 22.200000762939453, 53.5, 13.0, 24.700000762939453, 27.5, 18.80000114440918]"
Voss,"[20.0, 67.0999984741211, 204.10000610351562, 255.90000915527344, 43.10000228881836, 121.5999984741211, 132.60000610351562, 139.0, 380.8000183105469, 91.4000015258789, 216.60000610351562, 69.20000457763672, 28.399999618530273, 212.10000610351562, 159.60000610351562, 51.79999923706055, 197.3000030517578, 49.400001525878906, 117.9000015258789, 125.4000015258789, 75.30000305175781, 212.90000915527344, 138.60000610351562, 69.9000015258789, 30.700000762939453, 198.1999969482422, 231.1999969482422, 215.0, 93.30000305175781, 39.5, 52.70000076293945, 53.400001525878906, 81.9000015258789, 56.10000228881836, 224.10000610351562, 55.10000228881836, 82.9000015258789, 139.5, 146.60000610351562, 119.5999984741211, 142.3000030517578, 56.5, 155.3000030517578, 44.60000228881836, 80.70000457763672, 103.0999984741211, 62.79999923706055, 51.70000076293945, 46.20000076293945, 51.400001525878906, 112.0, 260.3999938964844, 155.3000030517578, 70.9000015258789, 104.80000305175781, 195.40000915527344, 138.1999969482422, 87.9000015258789, 140.3000030517578, 163.3000030517578, 30.200000762939453, 26.899999618530273, 183.10000610351562, 335.6000061035156]"
Øygarden,"[27.30000114440918, 29.5, 33.900001525878906, 18.5, 14.800000190734863, 37.10000228881836, 44.79999923706055, 48.400001525878906, 92.0, 71.0, 111.5, 51.5, 26.399999618530273, 27.899999618530273, 6.700000286102295, 20.899999618530273, 32.60000228881836, 18.200000762939453, 51.10000228881836, 88.70000457763672, 25.0, 81.5999984741211, 39.60000228881836, 21.0, 33.60000228881836, 52.29999923706055, 94.9000015258789, 145.90000915527344, 35.900001525878906, 42.20000076293945, 3.6000001430511475, 17.80000114440918, 27.5, 23.399999618530273, 29.200000762939453, 53.5, 65.20000457763672, 58.5, 57.10000228881836, 33.10000228881836, 21.600000381469727, 28.600000381469727, 53.900001525878906, 33.900001525878906, 36.20000076293945, 29.0, 14.699999809265137, 9.600000381469727, 29.30000114440918, 39.5, 92.70000457763672, 24.5, 34.400001525878906, 20.700000762939453, 28.80000114440918, 14.600000381469727, 14.699999809265137, 7.800000190734863, 9.0, 4.700000286102295, 10.199999809265137, 23.30000114440918, 32.900001525878906, 22.200000762939453]"
Ullensvang,"[35.900001525878906, 82.0, 116.0999984741211, 148.1999969482422, 25.0, 75.70000457763672, 130.6999969482422, 128.60000610351562, 174.60000610351562, 87.80000305175781, 134.6999969482422, 36.400001525878906, 48.79999923706055, 163.5, 101.5, 29.80000114440918, 55.29999923706055, 42.900001525878906, 119.0, 69.20000457763672, 60.10000228881836, 64.5999984741211, 62.70000076293945, 35.70000076293945, 19.5, 94.9000015258789, 89.9000015258789, 184.0, 55.29999923706055, 33.20000076293945, 9.800000190734863, 19.399999618530273, 23.200000762939453, 27.100000381469727, 158.60000610351562, 25.100000381469727, 76.5999984741211, 89.5999984741211, 100.80000305175781, 56.10000228881836, 55.10000228881836, 61.79999923706055, 79.20000457763672, 29.600000381469727, 66.4000015258789, 43.5, 91.30000305175781, 24.600000381469727, 25.100000381469727, 49.79999923706055, 99.9000015258789, 112.0999984741211, 55.79999923706055, 43.10000228881836, 29.5, 31.0, 13.90000057220459, 28.399999618530273, 39.20000076293945, 32.400001525878906, 27.899999618530273, 29.399999618530273, 43.10000228881836, 55.20000076293945]"
Alver,"[25.5, 16.899999618530273, 34.79999923706055, 10.100000381469727, 22.600000381469727, 23.80000114440918, 41.0, 34.79999923706055, 72.70000457763672, 55.5, 81.0, 42.60000228881836, 22.399999618530273, 40.79999923706055, 11.300000190734863, 27.80000114440918, 38.5, 28.5, 44.10000228881836, 112.9000015258789, 33.10000228881836, 93.30000305175781, 40.400001525878906, 40.400001525878906, 25.80000114440918, 81.0, 75.5, 123.5999984741211, 28.80000114440918, 15.100000381469727, 3.799999952316284, 23.899999618530273, 34.0, 23.399999618530273, 23.80000114440918, 65.5999984741211, 81.5999984741211, 34.5, 63.60000228881836, 26.200000762939453, 8.100000381469727, 39.60000228881836, 70.5, 27.30000114440918, 37.20000076293945, 17.200000762939453, 7.800000190734863, 9.40000057220459, 20.700000762939453, 40.10000228881836, 60.29999923706055, 40.20000076293945, 20.600000381469727, 19.100000381469727, 29.899999618530273, 7.300000190734863, 21.80000114440918, 7.200000286102295, 7.700000286102295, 7.0, 10.600000381469727, 12.40000057220459, 26.200000762939453, 23.0]"
Vaksdal,"[39.400001525878906, 130.8000030517578, 396.1000061035156, 252.0, 89.20000457763672, 253.8000030517578, 204.40000915527344, 287.1000061035156, 531.6000366210938, 157.8000030517578, 369.70001220703125, 90.70000457763672, 66.70000457763672, 364.70001220703125, 317.6000061035156, 96.0, 210.10000610351562, 119.80000305175781, 312.3999938964844, 231.10000610351562, 233.60000610351562, 585.7999877929688, 206.90000915527344, 177.5, 138.6999969482422, 220.0, 287.3000183105469, 430.8000183105469, 256.20001220703125, 183.6999969482422, 158.5, 144.6999969482422, 94.70000457763672, 163.5, 557.1000366210938, 83.30000305175781, 190.90000915527344, 229.8000030517578, 213.0, 210.60000610351562, 343.3000183105469, 157.60000610351562, 393.3000183105469, 50.79999923706055, 177.40000915527344, 141.0, 41.60000228881836, 73.80000305175781, 53.70000076293945, 112.0999984741211, 295.8999938964844, 461.20001220703125, 248.3000030517578, 104.5999984741211, 123.0, 214.1999969482422, 97.20000457763672, 115.5999984741211, 213.10000610351562, 174.3000030517578, 51.400001525878906, 37.900001525878906, 47.5, 137.8000030517578]"
Samnanger,"[51.900001525878906, 93.20000457763672, 97.80000305175781, 200.60000610351562, 24.700000762939453, 65.70000457763672, 96.20000457763672, 148.10000610351562, 385.0, 133.40000915527344, 220.60000610351562, 55.5, 35.29999923706055, 207.60000610351562, 135.10000610351562, 49.400001525878906, 62.70000076293945, 54.10000228881836, 107.5999984741211, 142.10000610351562, 48.10000228881836, 143.60000610351562, 107.9000015258789, 72.0, 40.5, 223.40000915527344, 142.60000610351562, 321.8000183105469, 83.70000457763672, 45.60000228881836, 30.700000762939453, 35.10000228881836, 64.70000457763672, 34.29999923706055, 165.1999969482422, 56.60000228881836, 75.5999984741211, 103.5, 127.9000015258789, 124.30000305175781, 129.0, 81.5, 161.10000610351562, 75.5999984741211, 87.5, 81.5, 37.79999923706055, 36.0, 37.29999923706055, 83.4000015258789, 221.5, 124.9000015258789, 69.20000457763672, 51.0, 22.200000762939453, 10.100000381469727, 18.600000381469727, 28.700000762939453, 67.0, 76.5, 23.5, 35.5, 49.400001525878906, 53.400001525878906]"
Ulvik,"[23.700000762939453, 54.60000228881836, 65.4000015258789, 127.30000305175781, 62.5, 66.0, 113.0999984741211, 94.5, 282.8000183105469, 94.20000457763672, 175.10000610351562, 45.20000076293945, 18.0, 201.90000915527344, 148.3000030517578, 29.899999618530273, 110.5, 16.899999618530273, 72.5999984741211, 111.5, 57.0, 64.5999984741211, 91.5, 28.399999618530273, 31.399999618530273, 115.20000457763672, 141.40000915527344, 85.4000015258789, 58.5, 29.600000381469727, 38.0, 29.600000381469727, 18.0, 38.60000228881836, 97.9000015258789, 26.399999618530273, 67.80000305175781, 110.0, 70.4000015258789, 72.30000305175781, 56.20000076293945, 50.29999923706055, 87.80000305175781, 37.10000228881836, 67.70000457763672, 40.70000076293945, 29.700000762939453, 23.0, 25.700000762939453, 43.10000228881836, 71.70000457763672, 116.70000457763672, 42.900001525878906, 57.29999923706055, 14.90000057220459, 18.100000381469727, 43.20000076293945, 13.40000057220459, 15.600000381469727, 50.10000228881836, 8.40000057220459, 22.700000762939453, 43.29999923706055, 67.0]"
Sveio,"[31.5, 12.199999809265137, 30.700000762939453, 11.800000190734863, 16.200000762939453, 17.5, 35.400001525878906, 13.0, 87.5, 66.9000015258789, 78.80000305175781, 41.5, 15.600000381469727, 30.399999618530273, 5.599999904632568, 7.700000286102295, 51.20000076293945, 19.100000381469727, 36.0, 64.0, 55.70000076293945, 70.5999984741211, 29.100000381469727, 39.400001525878906, 19.600000381469727, 53.900001525878906, 38.400001525878906, 67.9000015258789, 34.29999923706055, 19.600000381469727, 4.200000286102295, 10.800000190734863, 27.0, 21.80000114440918, 20.899999618530273, 27.200000762939453, 38.400001525878906, 29.200000762939453, 56.79999923706055, 28.30000114440918, 22.899999618530273, 63.70000076293945, 48.0, 37.79999923706055, 20.100000381469727, 36.5, 10.5, 13.5, 25.5, 60.70000076293945, 106.4000015258789, 27.600000381469727, 24.700000762939453, 26.30000114440918, 21.100000381469727, 1.100000023841858, 6.700000286102295, 6.599999904632568, 4.700000286102295, 3.9000000953674316, 0.0, 13.300000190734863, 29.200000762939453, 18.80000114440918]"
Stord,"[77.9000015258789, 29.700000762939453, 79.20000457763672, 50.5, 20.80000114440918, 15.699999809265137, 67.70000457763672, 60.5, 121.0999984741211, 75.4000015258789, 72.0999984741211, 60.60000228881836, 14.600000381469727, 86.5999984741211, 16.30000114440918, 16.700000762939453, 61.900001525878906, 65.70000457763672, 46.70000076293945, 93.30000305175781, 98.20000457763672, 83.0, 62.0, 42.79999923706055, 40.0, 84.30000305175781, 47.20000076293945, 102.70000457763672, 47.10000228881836, 41.10000228881836, 4.200000286102295, 25.30000114440918, 19.80000114440918, 15.199999809265137, 28.80000114440918, 43.29999923706055, 52.900001525878906, 60.0, 72.9000015258789, 99.5999984741211, 32.20000076293945, 101.0999984741211, 58.400001525878906, 79.4000015258789, 34.60000228881836, 60.5, 17.600000381469727, 15.90000057220459, 22.600000381469727, 43.10000228881836, 80.0999984741211, 44.10000228881836, 50.900001525878906, 35.20000076293945, 19.5, 1.3000000715255737, 14.600000381469727, 2.0, 4.200000286102295, 6.5, 21.100000381469727, 20.80000114440918, 31.600000381469727, 16.200000762939453]"
Tysnes,"[50.400001525878906, 23.30000114440918, 53.29999923706055, 25.5, 18.0, 17.5, 54.20000076293945, 47.10000228881836, 116.5999984741211, 69.30000305175781, 105.5, 46.20000076293945, 27.0, 51.79999923706055, 6.099999904632568, 48.900001525878906, 94.5, 21.80000114440918, 55.79999923706055, 155.6999969482422, 37.70000076293945, 81.0999984741211, 49.29999923706055, 47.29999923706055, 44.400001525878906, 91.70000457763672, 69.0999984741211, 129.60000610351562, 63.29999923706055, 51.900001525878906, 10.699999809265137, 46.400001525878906, 53.70000076293945, 15.199999809265137, 20.100000381469727, 54.400001525878906, 79.5, 36.79999923706055, 82.20000457763672, 115.0999984741211, 35.60000228881836, 75.70000457763672, 76.80000305175781, 42.70000076293945, 42.29999923706055, 41.20000076293945, 10.90000057220459, 9.199999809265137, 34.20000076293945, 57.70000076293945, 182.3000030517578, 122.0999984741211, 62.29999923706055, 43.400001525878906, 47.5, 23.0, 14.100000381469727, 9.699999809265137, 9.100000381469727, 4.599999904632568, 0.0, 26.700000762939453, 56.10000228881836, 18.80000114440918]"
Askvoll,"[52.5, 71.5999984741211, 76.30000305175781, 51.20000076293945, 35.79999923706055, 55.20000076293945, 98.80000305175781, 52.29999923706055, 91.5999984741211, 86.80000305175781, 103.5999984741211, 32.60000228881836, 14.5, 66.5999984741211, 22.200000762939453, 11.800000190734863, 42.400001525878906, 41.79999923706055, 96.30000305175781, 90.80000305175781, 86.4000015258789, 127.20000457763672, 66.5, 53.70000076293945, 30.899999618530273, 189.5, 262.8999938964844, 311.5, 49.79999923706055, 13.90000057220459, 18.30000114440918, 23.700000762939453, 30.0, 26.100000381469727, 51.20000076293945, 71.5, 71.5999984741211, 21.600000381469727, 91.4000015258789, 27.700000762939453, 30.399999618530273, 32.79999923706055, 28.700000762939453, 18.5, 37.400001525878906, 55.900001525878906, 29.200000762939453, 62.79999923706055, 20.600000381469727, 68.5, 135.60000610351562, 48.0, 55.5, 65.20000457763672, 61.900001525878906, 29.600000381469727, 37.60000228881836, 12.40000057220459, 25.100000381469727, 16.899999618530273, 2.0, 53.400001525878906, 36.60000228881836, 56.20000076293945]"
Aurland,"[13.90000057220459, 29.5, 127.5999984741211, 46.900001525878906, 22.399999618530273, 93.9000015258789, 135.6999969482422, 64.70000457763672, 95.30000305175781, 34.70000076293945, 27.30000114440918, 31.899999618530273, 6.700000286102295, 81.70000457763672, 22.600000381469727, 17.100000381469727, 103.20000457763672, 10.600000381469727, 18.600000381469727, 37.900001525878906, 54.0, 54.29999923706055, 49.70000076293945, 51.400001525878906, 10.800000190734863, 157.10000610351562, 73.0, 65.4000015258789, 31.100000381469727, 13.90000057220459, 32.60000228881836, 31.30000114440918, 19.600000381469727, 28.700000762939453, 74.80000305175781, 22.5, 39.10000228881836, 63.5, 98.30000305175781, 65.70000457763672, 44.900001525878906, 40.900001525878906, 53.10000228881836, 22.100000381469727, 39.400001525878906, 48.5, 22.899999618530273, 25.700000762939453, 54.900001525878906, 40.10000228881836, 68.5999984741211, 69.20000457763672, 37.29999923706055, 64.5, 46.0, 46.79999923706055, 27.200000762939453, 44.10000228881836, 10.5, 46.10000228881836, 6.0, 15.800000190734863, 66.4000015258789, 74.4000015258789]"
Bremanger,"[63.5, 184.3000030517578, 205.6999969482422, 105.0, 80.20000457763672, 133.90000915527344, 329.70001220703125, 126.0999984741211, 473.6000061035156, 297.5, 450.8999938964844, 126.70000457763672, 24.80000114440918, 221.0, 140.5, 83.80000305175781, 122.5999984741211, 97.4000015258789, 229.1999969482422, 281.3999938964844, 135.40000915527344, 125.80000305175781, 152.90000915527344, 82.70000457763672, 41.29999923706055, 228.8000030517578, 292.0, 449.20001220703125, 117.30000305175781, 31.5, 33.29999923706055, 42.900001525878906, 40.5, 91.5999984741211, 103.20000457763672, 153.1999969482422, 153.1999969482422, 55.10000228881836, 108.80000305175781, 149.40000915527344, 72.80000305175781, 107.9000015258789, 130.60000610351562, 24.30000114440918, 59.10000228881836, 106.0999984741211, 84.30000305175781, 43.79999923706055, 55.0, 71.4000015258789, 172.6999969482422, 84.4000015258789, 30.30000114440918, 40.29999923706055, 87.70000457763672, 55.0, 72.0999984741211, 23.700000762939453, 16.30000114440918, 45.10000228881836, 26.30000114440918, 97.5, 68.20000457763672, 96.70000457763672]"
Stad,"[72.9000015258789, 111.4000015258789, 168.3000030517578, 137.0, 79.0, 205.1999969482422, 98.70000457763672, 152.0, 282.5, 203.3000030517578, 290.8999938964844, 97.80000305175781, 82.0, 193.6999969482422, 106.5999984741211, 57.29999923706055, 180.1999969482422, 60.900001525878906, 132.0, 197.8000030517578, 93.4000015258789, 223.0, 121.0999984741211, 114.5, 21.100000381469727, 238.10000610351562, 301.3999938964844, 484.8000183105469, 80.80000305175781, 64.30000305175781, 34.79999923706055, 45.70000076293945, 50.400001525878906, 83.30000305175781, 139.40000915527344, 125.0, 103.9000015258789, 31.5, 113.80000305175781, 175.8000030517578, 91.0, 100.0, 192.60000610351562, 46.5, 93.20000457763672, 83.4000015258789, 41.79999923706055, 100.5999984741211, 44.0, 95.0999984741211, 163.10000610351562, 178.8000030517578, 21.700000762939453, 50.10000228881836, 57.900001525878906, 31.200000762939453, 55.10000228881836, 51.5, 34.5, 124.5, 14.800000190734863, 66.30000305175781, 80.80000305175781, 71.70000457763672]"
Fjaler,"[55.900001525878906, 98.80000305175781, 199.0, 82.30000305175781, 45.10000228881836, 97.0999984741211, 216.5, 104.70000457763672, 370.0, 173.40000915527344, 340.8999938964844, 69.70000457763672, 16.100000381469727, 111.0, 30.30000114440918, 64.30000305175781, 136.60000610351562, 98.4000015258789, 127.0999984741211, 162.5, 79.70000457763672, 170.10000610351562, 87.30000305175781, 80.70000457763672, 38.5, 270.5, 195.5, 417.3000183105469, 65.20000457763672, 41.20000076293945, 29.5, 30.30000114440918, 31.5, 94.0999984741211, 146.1999969482422, 94.4000015258789, 103.30000305175781, 74.0999984741211, 127.9000015258789, 190.40000915527344, 131.40000915527344, 73.4000015258789, 122.20000457763672, 55.70000076293945, 52.79999923706055, 86.80000305175781, 22.30000114440918, 57.400001525878906, 25.700000762939453, 57.70000076293945, 102.0, 102.20000457763672, 53.5, 88.20000457763672, 43.60000228881836, 21.30000114440918, 63.29999923706055, 20.80000114440918, 35.900001525878906, 89.5, 28.899999618530273, 30.700000762939453, 50.20000076293945, 56.29999923706055]"
Kinn,"[77.4000015258789, 157.60000610351562, 170.1999969482422, 97.5999984741211, 74.70000457763672, 66.20000457763672, 174.40000915527344, 89.5, 175.8000030517578, 233.8000030517578, 181.3000030517578, 77.4000015258789, 7.0, 146.90000915527344, 46.29999923706055, 11.0, 74.5999984741211, 67.5999984741211, 177.90000915527344, 141.10000610351562, 103.70000457763672, 141.0, 157.40000915527344, 50.70000076293945, 29.80000114440918, 162.40000915527344, 210.5, 235.40000915527344, 83.0, 45.400001525878906, 32.10000228881836, 26.100000381469727, 29.80000114440918, 61.29999923706055, 55.60000228881836, 161.8000030517578, 161.8000030517578, 27.399999618530273, 80.30000305175781, 82.70000457763672, 46.60000228881836, 103.0, 127.30000305175781, 22.80000114440918, 33.79999923706055, 70.20000457763672, 71.0, 42.5, 48.900001525878906, 58.29999923706055, 64.5999984741211, 57.79999923706055, 25.899999618530273, 35.400001525878906, 29.399999618530273, 27.5, 73.9000015258789, 22.5, 16.30000114440918, 14.800000190734863, 3.1000001430511475, 62.5, 49.70000076293945, 79.80000305175781]"
